Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Brazil,Price / Brazil,Compare At Price / Brazil,Included / International,Price / International,Compare At Price / International,Status
20-60cm-925-sterling-silver-luxury-brand-design-noble-necklace-chain-for-woman-men-fashion-wedding-engagement-jewelry,CORRENTE GROUMET PRATA 950,"<h1 style=""text-align: center;"" class=""product-name""><span style=""color: #ff8000;"">CORRENTE GROUMET PRATA 950</span></h1>
<p style=""text-align: center;"">Essas Corretas de Grupo 925 é feita em prata maciça com 925 zircônias. Possui design moderno e elegante em volta, tornando-o perfeito para ocasiões especiais, como casamentos, aniversários, formaturas e muito mais. Hiperalergênico, o produto é feito com materiais de alta qualidade.</p>
<p style=""text-align: center;""><img height=""528"" width=""528"" src=""https://cdn.shopify.com/s/files/1/0653/5312/1845/files/S611f561ee3c54b938c7527d036228b02i.jpg?v=1732136793"" alt=""|200000639:200661028#45cm 18inches|200000639:200661029#50cm  20inches|200000639:100010281#55cm 22inches|200000639:884#60cm 24inches|200000639:1438#20cm 8inches""></p>
<h2 style=""text-align: left;"">Especificações:</h2>
<p>Material | Prata maciça 925 <br>Pedras | 925 zircônias <br>Comprimento | 60 cm <br>Tamanho | Ajustável <br>Qualidade | Hipoalergênico <br>Ocasiões | Casamentos, aniversários, formaturas, etc.</p>",DSERS,Sem categoria,moda,joias,TRUE,Tamanho,45cm,,,,,,,,200000639:200661028#45cm 18inches,0.0,shopify,1000,continue,manual,35.00,55.00,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0653/5312/1845/files/S611f561ee3c54b938c7527d036228b02i.jpg?v=1732136793,1,|200000639:200661028#45cm 18inches|200000639:200661029#50cm  20inches|200000639:100010281#55cm 22inches|200000639:884#60cm 24inches|200000639:1438#20cm 8inches,FALSE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0653/5312/1845/files/S611f561ee3c54b938c7527d036228b02i.jpg?v=1732136793,kg,,,TRUE,,,TRUE,,,active
2022-new-fashion-female-shoulder-bag-rhombus-embroidered-solid-color-chain-women-39-s-shoulder-crossbody-casual-trendy-phone-bag,Bolsinha Transversal Clatch Clássica,"<h1 style=""text-align: center;"" class=""product-single__title""><span style=""color: #ff8000;"">Bolsinha Transversal Clatch Clássica</span></h1>
<p style=""text-align: center;"">
    Esta bolsinha transversal clássica é ideal para transportar seus objetos pessoais com facilidade, pois conta com uma alça larga e fechamento em cláter. Ela tem um design versátil para você usar do dia a dia ao final de semana. 
    Alfaiataria dupla na cor amarela, detalhes em couro sintético e em aplique nos ombros. Uma bolsa linda, funcional e prática.
</p>
<p style=""text-align: center;""><span data-offset-key=""636t-187-0"" data-mce-fragment=""1""><img src=""https://cdn.shopify.com/s/files/1/0579/2494/4070/products/bolsinha-transversal-clatch-classica_9_1800x1800.png?v=1656927688"" width=""500"" height=""500""></span></p>
<h2 style=""text-align: left;""><span data-offset-key=""636t-187-0"" data-mce-fragment=""1"">Especificações:</span></h2>
<p><span data-offset-key=""636t-187-0"" data-mce-fragment=""1"">| Material | Alfaitaria dupla |<br>| Fechamento | Clátcher |<br>| Detalhes | Couro sintético e aplique nos ombros |</span></p>
<p style=""text-align: center;""><br></p>
",DSERS,Sem categoria,moda,acessórios,TRUE,Cor,1,,,,,,,,13:59,0.0,shopify,1000,continue,manual,105.00,139.90,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0653/5312/1845/files/S4a1b5ca6c2734ffb84820decc7bc3c0fH.jpg?v=1732136791,1,,FALSE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0653/5312/1845/files/Sdf8f631fba174000ae1784159b62bd3fj.jpg?v=1732136791,kg,,,TRUE,,,TRUE,,,active
xqni-new-classic-style-men-leather-bracelet-simple-black-stainless-steel-button-neutral-accessories-hand-woven-jewelry-gifts,Pulseira Confort Fina,"<h1 class=""product_title entry-title"" style=""text-align: center;""><span style=""color: #ff8000;"">Pulseira Confort Fina</span></h1>
<p style=""text-align: center;"">A Pulseira Confort Fina é uma pulseira classic e minimalista feita de couro genuíno. Esta pulseira oferece horas de conforto e estilo, com um fecho de alta qualidade para segurar os pendentes e garantir os acessórios.</p>
<p style=""text-align: center;""><img height=""500"" width=""500"" src=""https://cdn.shopify.com/s/files/1/0560/0342/8506/products/HTB1LIZeX5DxK1RjSsphq6zHrpXah_1024x1024.jpg?v=1624897048""></p>
<h2 style=""text-align: left;"">Especificações:</h2>
<p>Material: couro genuíno<br>Fecho: aço inoxidável de alta qualidade<br>Detalhes: sela prática e elegante<br>Estilo: Classic e minimalista<br>Cor: Disponível em várias cores diferentes</p>
",DSERS,Sem categoria,moda,acessórios,TRUE,Cor,1,,Tamanho,19cm,,,,,200001034:361180#Black;200000639:201452416,0.0,shopify,1000,continue,manual,65.00,95.00,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0653/5312/1845/files/HTB1iModX2fsK1RjSszbq6AqBXXaF.jpg?v=1732136788,1,,FALSE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0653/5312/1845/files/HTB1KREdX2vsK1RjSspdq6AZepXaK.jpg?v=1732136788,kg,,,TRUE,,,TRUE,,,active
fashion-spiral-silver-plated-gold-color-ring-x-shape-cross-cz-finger-rings-for-women-girl-engagement-wedding-lady-jewelry-gift,Anel Femme,"<h1 class=""product-meta__title heading h3"" style=""text-align: center;""><span style=""color: #ff8000;"">Anel Femme</span></h1>
<p style=""text-align: center;"">O Anel Femme é um modelo criativo e cheio de personalidade. Ele vem com dois pedras afiadas - uma linda e brilhante zircônia cúbica no centro e quatro zircônias cúbicas ao redor, oferecendo um brilho de ângulos diferentes. Feito de prata de lei 925.</p>
<p style=""text-align: center;""><img alt="""" src=""https://cdn.shopify.com/s/files/1/0653/5312/1845/files/S6e25ceb0c0dd40e5a6d4f817bb6002b1A.jpg?v=1732136785"" width=""552"" height=""552""></p>
<p style=""text-align: center;"">Seu design moderno e elegante o torna ideal para ser usado em ocasiões formais ou informais. O Anel Femme é um modelo lindo, sofisticado e bem construído, perfeito para presentear as mulheres modernas e excepcionais.</p>
<h2 style=""text-align: left;""><span data-offset-key=""ct04j-223-0"" data-mce-fragment=""1"">Especificações:</span></h2>
<p><span data-offset-key=""ct04j-223-0"" data-mce-fragment=""1"">Material | Prata de Lei 925 com camada de ouro branco<br>Dimensões | 2.5 x 2.5 cm<br>Pedras | Zircônias cúbicas<br>Acabamento | Polido<br>Hipoalergênico | Sim<br>Resistente à corrosão | Sim</span></p>
<p style=""text-align: center;""><br></p>
",DSERS,Sem categoria,moda,joias,TRUE,Tamanho,6,,Cor,1,,,,,200000369:1394;200000783:29#GOLD COLOR,0.0,shopify,1000,continue,manual,29.40,49.00,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0653/5312/1845/files/S6e25ceb0c0dd40e5a6d4f817bb6002b1A.jpg?v=1732136785,1,,FALSE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0653/5312/1845/files/Sfa3ab99984bc40568ad5d213efd7305af.jpg?v=1732136785,kg,,,TRUE,,,TRUE,,,active
small-bag-women-39-s-crossbody-new-french-popular-network-red-fashion-foreign-style-crossbody-bag-versatile-mother-39-s-mobile-bag,Bolsa tiracolo leve e pequena,"<h1 class=""a-size-large a-spacing-none"" style=""text-align: center;"" data-mce-style=""text-align: center;""><span class=""a-size-large product-title-word-break"" id=""productTitle"" style=""color: #ff8000;"" data-mce-style=""color: #ff8000;"">Bolsa tiracolo leve e pequena</span></h1>
<p style=""text-align: center;"">A OPXTO é uma bolsa pequena e versátil que é perfeito para ocasiões de eventos e saídas. O bolso é feito de couro macio PU de alta qualidade e possui fechamento de zíper resistente à água, detalhes dourados, cinta de ombro ajustável e alças traseiras para maior praticidade.</p>
<p style=""text-align: center;"" data-mce-style=""text-align: center;""><span data-offset-key=""atpd4-210-0"" data-mce-fragment=""1""><img src=""https://m.media-amazon.com/images/I/41X1x4wTsgS._SX466_.jpg"" data-mce-src=""https://m.media-amazon.com/images/I/41X1x4wTsgS._SX466_.jpg""></span></p>
<p style=""text-align: center;"">Tem um compartimento principal com bolsos internos de zip, bolsos para cartões de visita e uma alça traseira para aderir à bolsa. É perfeito para um toque extra de glamour às suas mais belas roupas.</p>
<h2 style=""text-align: left;"" data-mce-style=""text-align: left;""><span data-offset-key=""atpd4-276-0"" data-mce-fragment=""1"">Especificações:</span></h2>
<p><span data-offset-key=""atpd4-276-0"" data-mce-fragment=""1"">Material: Couro PU de alta qualidade<br>Dimensões: 12 * 25 * 8 cm<br>Fechamento: Zíper à prova d'água<br>Detalhe dourado nas fivelas<br>Cinta de ombro ajustável<br>Compartimento principal com bolsos internos e um bolso externo para cartões de visita<br>Alça traseira para aderir à bolsa.</span></p>
<p style=""text-align: center;""><br></p>",DSERS,Sem categoria,moda,acessórios,TRUE,Cor,1,,,,,,,,14:193#black,0.0,shopify,0,continue,manual,215.00,250.00,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0653/5312/1845/files/Sab3f6382fbc04a0dac1b9d75aad8e0abq.jpg?v=1732136782,1,,FALSE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0653/5312/1845/files/S1c3757cee34c4af6a7509f2c1162d97fw.jpg?v=1732136782,kg,,,TRUE,,,TRUE,,,active
2023-new-arrival-tonneau-design-fashion-casual-wristwatch-bracelet-simple-elegant-ladies-free-shipping-quartz-watches-for-women,Relógio Feminino FashionLady,"<h1 style=""text-align: center;"" class=""product-meta__title heading h1""><span style=""color: #ff8000;"">Relógio Feminino FashionLady</span></h1>
<p style=""text-align: center;"">Este Relógio Feminino FashionLady vem com lindas estampas multicoloridas alegres e bonitas. É fabricado com materiais de alta qualidade para maior durabilidade e resistência. Integre este acessório moderno e moderno à sua própria estatégia de visual casual para combinar qualquer look.</p>
<p style=""text-align: center;""><span data-offset-key=""a04rf-127-0"" data-mce-fragment=""1""><img src=""https://cdn.shopify.com/s/files/1/0701/0979/0525/products/Sd52b81ba813948f78d010f7907ddb60bq_600x.jpg?v=1675563040"" width=""500"" height=""500""></span></p>
<p style=""text-align: center;"">Combina bem com roupas modernas e clássicas. O seu encaixe é perfeito para qualquer ocasião. Possui zíper traseiro e alça parametrada. Relógio ideal para presentear as mulheres modernas e fashionistas.</p>
<h2 style=""text-align: left;""><span data-offset-key=""a04rf-192-0"" data-mce-fragment=""1"">Especificações:</span></h2>
<p><span data-offset-key=""a04rf-192-0"" data-mce-fragment=""1"">| Materiais | Alta qualidade |<br>| Estampa | Multiflorais alegres e bonitas|<br>| Ajuste | Parafuso/Fecho |<br>| Tipo de Mostrador | Analógico |<br>| Características Extras | Zíper traseiro e alça paramentada|</span></p>",DSERS,Sem categoria,moda,acessórios,TRUE,Estilo,1251CC,,,,,,,,14:201447598#1251CC,0.0,shopify,1000,continue,manual,195.00,225.00,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0653/5312/1845/files/Sd52b81ba813948f78d010f7907ddb60bq.jpg?v=1732136779,1,,FALSE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0653/5312/1845/files/Sb45dd84e46b643fcb99df93487fc5263N.jpg?v=1732136779,kg,,,TRUE,,,TRUE,,,active
jielur-2022-summer-black-women-denim-shorts-women-s-5xl-harem-ruffled-white-blue-high-waisted-shorts-female-elastic-short-jeans,Shorts jeans feminino NP Summer,"<h1 style=""text-align: center;"" class=""a-size-large a-spacing-none a-color-secondary""><span style=""color: #ff8000;"" id=""productTitle"" class=""a-size-large product-title-word-break"">Shorts jeans feminino NP Summer</span></h1>
<p style=""text-align: center;"">O short feminino Summer traz um estilo moderno e descontraído para o seu dia a dia. Ele possui um design com babados na cintura e elástico, o que o torna muito confortável para usar. Feito em tecido sintético levemente Stretch, o short Summer possui um fechamento frontal por zíper e botões de pressão.</p>
<p style=""text-align: center;""><img src=""https://m.media-amazon.com/images/I/61KaMnWG7aL._AC_SX522_.jpg"" width=""500"" height=""413""></p>
<h2 style=""text-align: left;"">Especificações:</h2>
<p>-Tecido Sintético<br>-Babado na cintura<br>-Elástico<br>-Zíper frontal<br>-Botões de pressão<br>-Bolsos laterais<br>-Modelagem confortável</p>",Dsers,Sem categoria,moda,promocoes,TRUE,Cor,1,,Tamanho,S,,,,,14:173#Blue;5:100014064,0.0,shopify,1000,continue,manual,210.00,250.00,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0653/5312/1845/files/S3fc395d74068482f95fafdbc24ea1d64c.jpg?v=1732136769,1,,FALSE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0653/5312/1845/files/S2113b5257d7f41f7ba7c829c7e18e0e4s.jpg?v=1732136769,kg,,,TRUE,,,TRUE,,,active
fashion-woman-blouses-2023-short-sleeve-women-shirts-white-chiffon-blouse-shirt-women-tops-slash-neck-off-shoulder-top-3571-50,Blusa Ombro Vazado Manga Curta,"<h1 style=""text-align: center;"" class=""product-title product_title entry-title""><span style=""color: #ff8000;"">Blusa Ombro Vazado Manga Curta</span></h1>
<p style=""text-align: center;"">Esta blusa de ombro vazado mangas curtas é o item perfeito para usar em dias mais quentes. Feita em um tecido suave com estampas florais suaves, ela possui um decote de vazio para dar aquele toque elegante e sensual ao look. O recorte nas mangas curtas exibe ombros nus, para um visual fresco durante o verão. O design volumoso da peça garante um ajuste perfeito e moderno. Perfeito para todos os tipos de eventos e combinações.</p>
<p style=""text-align: center;""><img height=""548"" width=""548"" src=""https://cdn.shopify.com/s/files/1/0653/5312/1845/files/Hc5ece312c2ac44a6a4f1544c001c5760t.jpg?v=1732136758"" alt=""""></p>
<h2 style=""text-align: left;"">Especificações:</h2>
<p>Tecido: poliéster<br>Cuidados com a peça: Lavar à mão ou à máquina em temperatura fria; Não usar alvejante e nem passar a ferro; Secar à sombra.</p>
<p style=""text-align: center;""><br></p>",Dsers,Sem categoria,moda,promocoes,TRUE,Cor,1,,Tamanho,S,,,,,14:29;5:100014064,0.0,shopify,1000,continue,manual,165.00,200.00,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0653/5312/1845/files/Hc5ece312c2ac44a6a4f1544c001c5760t.jpg?v=1732136758,1,,FALSE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0653/5312/1845/files/S7e5752ee7ed4429b9c2b054a874bf2950.jpg?v=1732136758,kg,,,TRUE,,,TRUE,,,active
boyfriend-hole-ripped-jeans-women-pants-cool-denim-vintage-jeans-for-girl-high-waist-casual-pants-female-slim-jeans-woman,Calça jeans feminina,"<h1 style=""text-align: center;""><span style=""color: #ff8000;"">Calça jeans feminina </span></h1>
<p><span style=""color: #000000;"">Esta é uma calça jeans clochard com bolsos e cordão. A calça é feita de algodão, com bolsos laterais e um cordão ajustável na cintura. Ela tem um estilo clássico, com barra desfiada e detalhes em contraste. O conjunto é feito com materiais de alta qualidade, tornando-o durável e confortável.</span></p>
<p><img src=""https://cdn.shopify.com/s/files/1/0553/2031/4061/products/descriptionimage9HTB1uuLrP7voK1RjSZFDq6xY3pXaC_400x.jpg?v=1639921370"" style=""display: block; margin-left: auto; margin-right: auto;""></p>
<p>Além disso, ele é perfeito para ocasiões casuais, como passeios e etc. É uma ótima opção para quem procura estilo e praticidade na hora de vestir.</p>
<p><strong>Especificações:</strong></p>
<p><span>- Calça de algodão</span></p>
<p><span>- Estilo clochard</span></p>
<p><span>- Bolsos laterais</span></p>
<p><span>- Cordão ajustável na cintura</span></p>
<p><span>- Barra desfiada</span></p>
<p><span>- Detalhes em contraste</span></p>
<p><span>- Tamanhos de 1 a 5 anos</span></p>
<p><span>- Feito com materiais de alta qualidade</span></p>
<p><span>- Durável e confortável</span></p>
<p><span>- Perfeito para ocasiões casuais</span></p>",Dsers,Sem categoria,moda,promocoes,TRUE,Cor,1,,Tamanho,S,,,,,14:771#dark blue;5:100014064,0.0,shopify,1000,continue,manual,230.00,270.00,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0653/5312/1845/files/HTB1esqKbCSD3KVjSZFKq6z10VXaW.jpg?v=1732136753,1,,FALSE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0653/5312/1845/files/HTB1BaePbBGw3KVjSZFwq6zQ2FXal.jpg?v=1732136753,kg,,,TRUE,,,TRUE,,,active
2022-newest-running-shorts-men-2-in-1-training-gym-shorts-fitness-men-joggers-jogging-summer-sports-shorts-workout-short-pants,"Calção, Romacci Calções de corrida 2 em 1 para homem com toalha de secagem rápida","<h1 style=""text-align: center;"" class=""a-size-large a-spacing-none"" data-mce-style=""text-align: center;""><span style=""color: #ff8000;"" id=""productTitle"" class=""a-size-large product-title-word-break"" data-mce-style=""color: #ff8000;"">Calção, Romacci Calções de corrida 2 em 1 para homem com toalha de secagem rápida</span></h1>
<p style=""text-align: center;"" data-mce-style=""text-align: center;"">Estes calçõess de corridas Romacis são feitas de material de poliéster de alta qualidade para uma superfície suave e respirável. O tecido é leve e elástico, fácil de secar e o ganho de ar torna a pele mais confortável. Além disso, tem um design diferente, com uma cintura que se ajusta perfeitamente ao corpo, proporcionando conforto e liberdade de movimento.</p>
<p style=""text-align: center;"" data-mce-style=""text-align: center;""><span data-offset-key=""384v2-305-0"" data-mce-fragment=""1""><img src=""https://m.media-amazon.com/images/I/71uJ188UoBL._AC_SX679_.jpg"" width=""500"" height=""571"" data-mce-src=""https://m.media-amazon.com/images/I/71uJ188UoBL._AC_SX679_.jpg""></span></p>
<p style=""text-align: center;"" data-mce-style=""text-align: center;"">Esses calções são super confortáveis e oferecem máxima flexibilidade para possibilitar todos os seus movimentos. Ele é facilmente absorvente de suor, encurtamento e secagem rápida, mantendo-o confortável a cada passo.</p>
<p style=""text-align: center;"" data-mce-style=""text-align: center;""><span data-offset-key=""384v2-429-0"" data-mce-fragment=""1""><img src=""https://m.media-amazon.com/images/I/81ujrH+UEdL._AC_SX679_.jpg"" width=""500"" height=""500"" data-mce-src=""https://m.media-amazon.com/images/I/81ujrH+UEdL._AC_SX679_.jpg""></span></p>
<h2 style=""text-align: left;"" data-mce-style=""text-align: left;""><span data-offset-key=""384v2-429-0"" data-mce-fragment=""1"">Especificações:</span></h2>
<p><span data-offset-key=""384v2-429-0"" data-mce-fragment=""1"">Tamanho: S-XL<br>Material: Poliéster<br>Tipo de fecho: Cintura Elástica<br>Características: Secagem rápida, fácil de secar, Leopard Print, leve e elástico<br>Ideal para: Corridas, fitness, treinos, ginásio, outros esportes</span></p>
<p style=""text-align: center;"" data-mce-style=""text-align: center;""><br></p>",DSERS,Sem categoria,moda,masculino,TRUE,Cor,1,,Tamanho,M(170cm 60kg),,,,,14:771#Blue;5:361386#M(170cm 60kg),0.0,shopify,1000,continue,manual,169.00,199.00,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0653/5312/1845/files/H8fc2faa10fc343c7865a6da4cc423f64r.jpg?v=1732136745,1,,FALSE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0653/5312/1845/files/H933018c90c584ef6a0362247e2c17fdfC.jpg?v=1732136745,kg,,,TRUE,,,TRUE,,,active
5-pcs-set-men-39-s-tracksuit-gym-fitness-compression-sports-suit-clothes-running-jogging-sport-wear-exercise-workout-tights,Roupa esportiva de plástico masculina,"<h1 class=""a-size-large a-spacing-none"" style=""text-align: center;""><span class=""a-size-large product-title-word-break"" id=""productTitle"" style=""color: #ff8000;"">Roupa esportiva de plástico masculina</span></h1>
<p style=""text-align: center;""> A camisa esportiva masculina de manga curta, ideal para o treinamento ou outras atividades físicas. Feita de material poliéster e spandex, ela oferece elasticidade para garantir mobilidade livre durante a execução dos movimentos. O design moderno e elegante tem detalhes diferenciados como a abertura.</p>
<p style=""text-align: center;""><span data-mce-fragment=""1"" data-offset-key=""6ht4k-176-0""><img height=""500"" width=""500"" src=""https://m.media-amazon.com/images/I/71zd64I-M5L._AC_SX679_.jpg""></span></p>
<p style=""text-align: center;"">A blusa possui uma impressão diferenciada de listas nas laterais, criando um visual desportivo e descontraído para você se exercitar.</p>
<h2 style=""text-align: left;""><span data-mce-fragment=""1"" data-offset-key=""6ht4k-217-0"">Especificações:</span></h2>
<p><span data-mce-fragment=""1"" data-offset-key=""6ht4k-217-0"">Tamanho: tamanho único<br>Material: Poliéster, spandex<br>Abertura nas pontas das mangas<br>Listras laterais<br>Laço no decote do lado direito</span></p>",DSERS,Sem categoria,moda,promocoes,TRUE,Cor,1,,Tamanho,S,,,,,14:771#1;5:100014064,0.0,shopify,1000,continue,manual,380.00,420.00,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0653/5312/1845/files/H3a2eba81af7f4ac3b07ce276641b4dfc5.jpg?v=1732136742,1,,FALSE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0653/5312/1845/files/He6b94c57389f4b20bb79ca2ec8f439b1f.jpg?v=1732136742,kg,,,TRUE,,,TRUE,,,active
winter-men-39-s-fleece-thicker-sweater-coat-half-zipper-turtleneck-warm-pullover-quality-male-slim-knitted-wool-sweaters-4xl,camisolas de pulôver masculinas,"<h1 class=""a-size-large a-spacing-none"" style=""text-align: center;"" data-mce-style=""text-align: center;""><span class=""a-size-large product-title-word-break"" id=""productTitle"" style=""color: #ff8000;"" data-mce-style=""color: #ff8000;"">camisolas de pulôver masculinas</span></h1>
<p style=""text-align: center;"">Esta camisa é confeccionada em algodão de qualidade premium, é de estilo levemente acolchoado e conta com dois bolsos frontais. Ela possui zíper na frente e vem em cores alegres, que esquentam o visual. Esse blusão é a escolha perfeita para manter o homem sempre quente e confortável.</p>
<p style=""text-align: center;""><img height=""673"" width=""500"" src=""https://m.media-amazon.com/images/I/71JO4X8QkAL._AC_SX679_.jpg""></p>
<h2 style=""text-align: left;"">Especificações:</h2>
<p>Material: Algodão de qualidade premium<br>Estilo: Acolchoado<br>Cores: Preto, Cinza, Azul e Vermelho</p>",DSERS,Sem categoria,moda,promocoes,TRUE,Cor,1,,Tamanho,M,,,,,14:1254#black gray;5:361386,0.0,shopify,1000,continue,manual,175.00,200.00,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0653/5312/1845/files/Sdebe3cbffb7147e8815892871d235ddaF.jpg?v=1732136739,1,,FALSE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0653/5312/1845/files/Sfc8706ca1970444fa044268d6deeaf429.jpg?v=1732136739,kg,,,TRUE,,,TRUE,,,active
2022-camo-running-shorts-men-2-in-1-double-deck-quick-dry-gym-sport-shorts-fitness-jogging-workout-shorts-men-sports-short-pants,Bermuda Sorento,"<h1 class=""product-meta__title heading h1"" style=""text-align: center;""><span style=""color: #ff8000;"">Bermuda Sorento</span></h1>
<p style=""text-align: center;""><span data-mce-fragment=""1"" data-offset-key=""r4ec-25-0"">A</span><span data-mce-fragment=""1"" data-offset-key=""r4ec-26-0""> Bermuda</span><span data-mce-fragment=""1"" data-offset-key=""r4ec-27-0""> S</span><span data-mce-fragment=""1"" data-offset-key=""r4ec-28-0"">ore</span><span data-mce-fragment=""1"" data-offset-key=""r4ec-29-0"">nt</span><span data-mce-fragment=""1"" data-offset-key=""r4ec-30-0"">o</span><span data-mce-fragment=""1"" data-offset-key=""r4ec-31-0""> é uma peça indispensável na hora de montar looks modernos. Confeccionada com tecido liso e cintura média, ela possui um corte reto e reto na parte da frente, e também tem pontos nas laterais do cós para lembrar o shape tradicional das calças jeans. </span></p>
<p style=""text-align: center;""><span data-mce-fragment=""1"" data-offset-key=""r4ec-31-0""><img src=""https://cdn.shopify.com/s/files/1/0393/1016/4013/products/Hd967a215114740bbb79d1980f5c69ca7K_500x.jpg?v=1595787273""></span></p>
<p style=""text-align: center;""><span data-mce-fragment=""1"" data-offset-key=""r4ec-31-0"">Além disso, possui cinco bolsos, sendo três no lado direito e dois no lado esquerdo, e uma parte traseira que possui tradicional rasgão, trazendo um toque criativo e diferente ao look. Disponível nas cores jeans e preto, essa bermuda é um curinga quando o assunto é versatilidade e modernidade.</span></p>
<h2 style=""text-align: left;""><span data-mce-fragment=""1"" data-offset-key=""r4ec-31-0"">Especificações:</span></h2>
<p><span data-mce-fragment=""1"" data-offset-key=""r4ec-31-0"">Tamanho: vários tamanhos<br>Composição: 99% algodão e 1% elastano<br>Cintura média<br>Corte reto na frente<br>5 bolsos<br><br></span></p>
<p style=""text-align: center;""><br></p>",DSERS,Sem categoria,moda,masculino,TRUE,Cor,1,,Tamanho,M(170cm 60kg),,,,,14:771#Gray camouflage;5:361386#M(170cm 60kg),0.0,shopify,1000,continue,manual,180.00,210.00,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0653/5312/1845/files/Hb1dc03198f564ac1ba27aafb773f9f48t.jpg?v=1732136736,1,,FALSE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0653/5312/1845/files/S22affc127be442bb98e3f8a1957835c4x.jpg?v=1732136736,kg,,,TRUE,,,TRUE,,,active
aiithuug-fitness-jackets-women-fashion-printed-letter-sports-tops-active-wear-top-reflective-strip-night-running-jacket-workout,Camisa Ciclismo Feminina Befast Beat,"<h1 id=""product-name"" style=""text-align: center;""><span style=""color: #ff8000;"">Camisa Ciclismo Feminina Befast Beat</span></h1>
<p style=""text-align: center;""> Esta camisa ciclismo feminina Befast Beat é feita de tecido de poliamida respirável para mantê-la leve e fresca durante o treinamento. O tecido é feito para secar rapidamente e eliminar o suor da pele. Possui cintura elástica para manter o ajuste confortável e também detalhes refletivos para melhor segurança. É um look moderno e confortável e pode ser usado tanto para pedalar ao ar livre quanto para ir à academia.</p>
<p style=""text-align: center;""><img src=""https://cdn.shopify.com/s/files/1/0699/6646/3276/files/S139e83794f634c2397b0d6113d9ae17ej_480x480.jpg?v=1676295990"" alt=""""></p>
<h2 style=""text-align: left;"">Especificações:</h2>
<p>Tecido: 100% poliamida.<br>Cintura: Elástica.<br>Detalhes: Logotipo no peito, bolsos traseiros, detalhes reflexivos, zíper frontal.<br>Peso: Leve.<br>Proteção UV: Não.<br>Lavagem: Máquina de lavar (frio).</p>
<p style=""text-align: center;""><br></p>",DSERS,Sem categoria,moda,promocoes,TRUE,Tamanho,S,,Cor,1,,,,,5:100014064;14:771#pants,0.0,shopify,1000,continue,manual,120.00,150.00,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0653/5312/1845/files/S4d48738c1bd041a48b235c01dafec6fbC.jpg?v=1732136730,1,,FALSE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0653/5312/1845/files/S490b509fbaa247f180aacc11cf701debJ.jpg?v=1732136730,kg,,,TRUE,,,TRUE,,,active
