Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Brazil,Price / Brazil,Compare At Price / Brazil,Included / International,Price / International,Compare At Price / International,Status
utility-knife-pocket-knife-cutting-paper-demolition-express-knife,Faca Multiusos,"<h1 class=""title--text--1C0vzs9"" style=""text-align: center;""><span style=""color: #ffff00;"">Faca Multiusos</span></h1>
<p style=""text-align: center;"">Uma faca multiusos é uma faca de tamanho médio projetada para realizar uma variedade de tarefas. Elas frequentemente vêm equipadas com vários tipos de lâminas, algumas das quais são utilizadas como ferramentas manuais para cozinha, jardinagem ou até mesmo trabalho geral.</p>
<p style=""text-align: center;""><img src=""https://cdn.shopify.com/s/files/1/0728/2229/2791/files/85fa547f-e2ce-4906-a6b3-d6c428233f19_480x480.jpg?v=1681320299"" alt=""""></p>
<h2 style=""text-align: left;"">Especificações:</h2>
<p>Tamanho da lâmina: 8 a 12 cm<br>Tipos de lâmina: serrilhada, lisa ou dentada<br>Acessórios: abridor de garrafas, gancho, etc.<br>Materiais da lâmina: aço inoxidável, carbono, etc.<br>Espigão: metal<br>Cabo: madeira, plástico, metal, etc.</p>
<p style=""text-align: center;""><br></p>",DSERS,,casa,"mais-vendidos, utilidades",TRUE,Title,Default Title,,,,,,,,17:13,0.0,shopify,0,continue,manual,89.90,139.90,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0906/6145/4119/files/S3344976ff6ed4e77aac852ec57208a4fs.jpg?v=1731967472,1,,FALSE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0906/6145/4119/files/Secd13407ef09460fbdca711f6e01d46bV.jpg?v=1731967472,kg,,,TRUE,,,TRUE,,,active
durable-rolling-utility-cart-storage-shelf-movable-gap-storage-rack-kitchen-bathroom-slim-slide-organizer-shelf-room-trolleys,Prateleira de Armazenamento,"<h1 style=""text-align: center;"" class=""js-product-name h2 h1-md"" data-store=""product-name-160357299""><span style=""color: #ffff00;"">Prateleira de Armazenamento</span></h1>
<p style=""text-align: center;"">A Prateleira de Armazenamento é uma peça funcional e resistente, ideal para organizar e armazenar livros, documentos e quaisquer outros itens. Com bordas arredondadas, seus compartimentos não só otimizam o espaço disponível no seu quarto, como também servem como um acessório decorativo.</p>
<p style=""text-align: center;""><span data-offset-key=""9acf1-194-0"" data-mce-fragment=""1""><img src=""https://d2r9epyceweg5n.cloudfront.net/stores/002/916/911/products/sf142c1b503b34da88001e6054f343eedk-4e2d509f22fe59030816789817017416-640-0.webp"" width=""500"" height=""500""></span></p>
<h2 style=""text-align: left;""><span data-offset-key=""9acf1-194-0"" data-mce-fragment=""1"">Especificações:</span></h2>
<p><span data-offset-key=""9acf1-194-0"" data-mce-fragment=""1"">Tamanho:<br>Altura: 45 cm<br>Largura: 88 cm<br>Profundidade: 27 cm<br><br>Material: MDF com revestimento em pó<br>Acabamento: Helmets texturizados<br>Cor: Branco<br>Modelo: Prateleira de Armazenamento<br>Compartimentos: 6 compartimentos<br>Montagem: Pronta para uso; montada<br>Peso: 9.5 kg</span></p>
<p style=""text-align: center;""><br></p>",DSERS,,casa,"mais-vendidos, seu-lar",TRUE,Estilo,preto - 4,,,,,,,,14:200004889#A Black 4 layer;200007763:201336100,0.0,shopify,0,continue,manual,359.90,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0906/6145/4119/files/S84167ece323840f7aad5958b68ee1bb8p.jpg?v=1731967468,1,,FALSE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0906/6145/4119/files/S4bdd6322cc4f4a25b3653b6e9d24fe9eP.jpg?v=1731967468,kg,,,TRUE,,,TRUE,,,active
garden-basket-fruit-picker-head-plastic-fruit-picking-tool-high-altitude-fruit-picker-picking-loquat-picking-bayberry-tool,Ferramenta para Colheita de Frutas,"<h1 style=""text-align: center;"" class=""product-meta__title heading h1""><span style=""color: #ffff00;"">Ferramenta para Colheita de Frutas</span></h1>
<p style=""text-align: center;"">A Ferramenta para Colheita de Frutas é uma ferramenta versátil, especificamente projetada para facilitar a colheita de frutas em terrenos pequenos e grandes. As ferramentas incluem ganchos, cabos e cabos com ganchos para colher duas frutas ao mesmo tempo de árvores e arbustos.</p>
<p style=""text-align: center;""><span data-offset-key=""24b0v-174-0"" data-mce-fragment=""1""><img src=""https://cdn.shopify.com/s/files/1/0617/8825/8496/products/S25147699638e4bfba50f95a65b427b41h_600x.jpg?v=1656438486"" width=""500"" height=""500""></span></p>
<p style=""text-align: center;"">As cabeças das ferramentas são revestidas com borracha antiderrapante para uma melhor aderência às diversas texturas de superfície. Também são fortes o suficiente para segurar as frutas e, às vezes, são usadas para colher e armazenar.</p>
<p style=""text-align: center;""><span data-offset-key=""24b0v-294-0"" data-mce-fragment=""1""><img src=""https://cdn.shopify.com/s/files/1/0617/8825/8496/products/S14d3b2c86cef43f0b59e4a2faa14299dY_600x.jpg?v=1656438309"" width=""500"" height=""500""></span></p>
<h2 style=""text-align: left;""><span data-offset-key=""24b0v-294-0"" data-mce-fragment=""1"">Especificações:</span></h2>
<p><span data-offset-key=""24b0v-294-0"" data-mce-fragment=""1"">Material: Cabos de plástico macio e flexível.<br>Cabeças: Cabeças revestidas com borracha antiderrapante.<br>Tamanho: Cabos de diferentes comprimentos.<br>Peso: Leve.</span></p>
<p style=""text-align: center;""><br></p>",DSERS,,casa,"jardim, mais-vendidos",TRUE,Cor,pequeno - laranja,,,,,,,,5:100014064#Small Orange,0.0,shopify,0,continue,manual,89.90,0.00,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0906/6145/4119/files/Sf92c9cad1fdf44ec93e115e03447921ae.jpg?v=1731967463,1,,FALSE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0906/6145/4119/files/S3628e007a6ca4f07b12a4ac6427bbc5dN.jpg?v=1731967463,kg,,,TRUE,,,TRUE,,,active
solar-led-light-outdoor-garden-decoration-190led-lights-with-4-working-mode-ip65-waterproof-solar-motion-sensor-wall-lamps,Lâmpada Solar de 150 Watts,"<h1 class=""product-meta__title heading h1"" style=""text-align: center;""><span style=""color: #ffff00;"">Lâmpada Solar de 150 Watts</span></h1>
<p style=""text-align: center;"">A Lâmpada LED Solar é um produto altamente prático para sua casa. Conta com uma estrutura robusta e durável de alumínio que previne qualquer problema ao longo do tempo. Pode funcionar tanto com energia solar quanto com eletricidade, pois possui uma bateria recarregável com uma autonomia de 10 horas, o que a torna ideal para qualquer tipo de ambiente.</p>
<p style=""text-align: center;""><img src=""https://cdn.shopify.com/s/files/1/0603/3427/6865/products/H445b70211127491aaf33abadf5cd9178g_500x.jpg?v=1635900301""></p>
<h2 style=""text-align: left;"">Especificações:</h2>
<p>- Estrutura de alumínio durável<br>- Capaz de usar energia solar ou eletricidade<br>- Longa duração com bateria recarregável<br>- Adequada para qualquer ambiente<br>- Iluminação LED<br>- Resistente à água<br>- Disponível em tons quentes e frios<br>- Acabamento de alta qualidade</p>
<p style=""text-align: center;""><br></p>",DSERS,,casa,"jardim, mais-vendidos",TRUE,Estilo,1pcs,,,,,,,,136:173#1pcs,0.0,shopify,0,continue,manual,159.90,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0906/6145/4119/files/H445b70211127491aaf33abadf5cd9178g.jpg?v=1731967459,1,,FALSE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0906/6145/4119/files/H5cb232baf0ae4e009b46cc4545cfd2ba0.jpg?v=1731967459,kg,,,TRUE,,,TRUE,,,active
1-5l-garden-sprayer-hand-pressure-air-pump-disinfection-water-sprayer-bottle-gun-gardening-irrigation-tool-spray-bottle-2023new,"Garrafa de Spray de 1,5L","<h1 style=""text-align: center;"" class=""a-size-large a-spacing-none""><span style=""color: #ffff00;"" id=""productTitle"" class=""a-size-medium product-title-word-break product-title-resize"">Garrafa de Spray de 1,5L</span></h1>
<p style=""text-align: center;"">A garrafa de spray portátil foi projetada para facilitar e tornar mais prático levá-la a qualquer lugar que vá. Fabricada em aço inoxidável 304 de alta qualidade, é extremamente durável e resistente à corrosão. É leve e suficientemente resistente para usar em qualquer situação.</p>
<p style=""text-align: center;""><span data-offset-key=""8tq4v-276-0"" data-mce-fragment=""1""><img src=""https://m.media-amazon.com/images/I/51+j5j4d1kL._AC_SX679_.jpg"" width=""500"" height=""774""></span></p>
<p style=""text-align: center;"">A garrafa tem uma capacidade de 1 litro e vem com 1000 g de carvão mineral purificador, o que permite filtrar 1500 litros de água potável limpa e saudável. Depois de usá-la, a garrafa pode ser lavada confortavelmente na máquina de lavar louça.</p>
<p style=""text-align: center;""><span data-offset-key=""8tq4v-415-0"" data-mce-fragment=""1""><img src=""https://m.media-amazon.com/images/I/51X6yZ1iLQL._AC_SX679_.jpg"" width=""500"" height=""689""></span></p>
<h2 style=""text-align: left;""><span data-offset-key=""8tq4v-415-0"" data-mce-fragment=""1"">Especificações:</span></h2>
<p><span data-offset-key=""8tq4v-415-0"" data-mce-fragment=""1"">Material: Aço inoxidável 304 <br>Capacidade: 1 litro <br>Filtro: Sistema de filtração de segunda geração CAIJI<br>Carvão mineral: 1000 g<br>Durabilidade: Uso diário <br>Vazamentos: Válvula de liberação de pressão <br>Limpeza: Apto para máquina de lavar louça <br>Uso: Excursões, camping, desportos, escolas e trabalho</span></p>
<p style=""text-align: center;""><br></p>",DSERS,,casa,"jardim, mais-vendidos",TRUE,Cor,cinza,,,,,,,,14:29#Gray;200007763:201336100,0.0,shopify,0,continue,manual,119.90,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0906/6145/4119/files/S41e175bfd21a46a8be484261b81175d0r.jpg?v=1731967455,1,,FALSE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0906/6145/4119/files/S7ad29a78a6e64372bd5c34bfe50fc5ff7.jpg?v=1731967455,kg,,,TRUE,,,TRUE,,,active
high-pressure-air-pump-hand-sprayer-beverage-bottle-sprayer-adjustable-nozzle-agricultural-garden-watering-tools,Bomba para Rega de Jardim e Plantas,"<h1 style=""text-align: center; color: #ffff00;"" class=""product_title entry-title"">Bomba para Rega de Jardim e Plantas</h1>
<p style=""text-align: center;"">A Bomba para Rega de Jardim e Plantas é ideal para regar o seu jardim e plantas de forma prática, ao mesmo tempo que poupa água. A bomba é perfeita para usar com mangueiras, aspersores e atomizadores. Para garantir mais segurança na sua utilização, possui uma construção robusta e eficiente.</p>
<p style=""text-align: center;"" data-mce-style=""text-align: center;""><span data-offset-key=""ai7kf-218-0"" data-mce-fragment=""1""><img src=""https://cdn.shopify.com/s/files/1/0601/1804/0776/products/H23e5f9ca20a94488bf506e48619a3397F.jpg?v=1634911648"" width=""500"" height=""500"" data-mce-src=""https://cdn.shopify.com/s/files/1/0601/1804/0776/products/H23e5f9ca20a94488bf506e48619a3397F.jpg?v=1634911648""></span></p>
<h2 style=""text-align: left;"" data-mce-style=""text-align: left;""><span data-offset-key=""ai7kf-218-0"" data-mce-fragment=""1"">Especificações:</span></h2>
<p><span data-offset-key=""ai7kf-218-0"" data-mce-fragment=""1"">• Função: Rega de jardim e plantas <br>• Cabo de gestão de corrente elétrica protegido <br>• Asa de transporte <br>• Compatível com mangueiras, aspersores e atomizadores</span></p>
<p style=""text-align: center;"" data-mce-style=""text-align: center;""><br></p>",DSERS,,casa,"jardim, mais-vendidos",TRUE,Title,Default Title,,,,,,,,228450313:59:00,0.0,shopify,0,continue,manual,79.90,149.90,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0906/6145/4119/files/S99250f755cec49aea6ee9206f7cfd50ae.jpg?v=1731967451,1,,FALSE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0906/6145/4119/files/S7345fdde600c4ac5b73f0724ead38be3N.jpg?v=1731967451,kg,,,TRUE,,,TRUE,,,active
deli-8-5-inch-garden-scissors-professional-sharp-bypass-pruning-shears-tree-trimmers-secateurs-hand-clippers-garden-beak-scissor,Tesouras de Jardim Profissionais,"<h1 style=""text-align: center;""><span style=""color: #ffff00;"">Tesouras de Jardim Profissionais</span></h1>
<p style=""text-align: center;"">As Tesouras de Jardim Profissionais são ideais para quem procura o máximo desempenho nas tarefas de jardinagem. Feitas com materiais de alta qualidade que proporcionam a durabilidade necessária e melhor manuseio durante o uso, essas tesouras tornarão o trabalho mais fácil.</p>
<p style=""text-align: center;""><img src=""https://cdn.shopify.com/s/files/1/0723/6986/5010/products/S68fb2249d0bc495a8d90e7b50ad0a9fbO.jpg?v=1677389361&amp;width=1100"" width=""500"" height=""500""></p>
<h2 style=""text-align: left;"">Especificações:</h2>
<p>- Material: Aço carbono<br>- Cor: Prateado<br>- Acabamento: Polido<br>- Tamanho: 21 polegadas<br>- Peso: Aproximadamente 1.5 kg<br>- Estrutura: Cabo ergonómico<br>- Lâmina: Borda afiada de dupla face</p>
<p style=""text-align: center;""><br></p>",DSERS,,casa,"jardim, mais-vendidos",TRUE,Title,Default Title,,,,,,,,14:350850#8 5 Inches,0.0,shopify,0,continue,manual,119.90,189.90,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0906/6145/4119/files/Sc50377e41ef349bfb466d570ae64a973L.jpg?v=1731967447,1,,FALSE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0906/6145/4119/files/S9e07a11c3c7247d988055c4cb3bb844an.jpg?v=1731967447,kg,,,TRUE,,,TRUE,,,active
artificial-plant-bonsai-plastic-small-tree-pot-fake-plant-flower-potted-ornaments-for-home-room-table-garden-hotel-decoration,Bonsai Artificial com Vaso,"<h1 data-store=""product-name-158371725"" class=""js-product-name h2 h1-md"" style=""text-align: center;""><span style=""color: #ffff00;"">Bonsai Artificial com Vaso</span></h1>
<p style=""text-align: center;"">O Bonsai Artificial com Vaso da Garte Brasil é um acessório decorativo extremamente realista que proporciona uma atmosfera moderna aos seus espaços. Apresenta uma estrutura de fibra de vidro, conferindo ao bonsai características únicas e um tom distintivo. Além disso, tem um acabamento meticuloso que destaca a beleza natural deste adorno.</p>
<p style=""text-align: center;"" data-mce-style=""text-align: center;""><img height=""500"" width=""500"" src=""https://d3ugyf2ht6aenh.cloudfront.net/stores/002/368/105/products/s94b8b2f3a28d4b6f873dc16ca4d64eb84-af8dc44b8fbbe7ecc016770919972863-640-0.jpg"" data-mce-src=""https://d3ugyf2ht6aenh.cloudfront.net/stores/002/368/105/products/s94b8b2f3a28d4b6f873dc16ca4d64eb84-af8dc44b8fbbe7ecc016770919972863-640-0.jpg""></p>
<h2 style=""text-align: left;"" data-mce-style=""text-align: left;"">Especificações:</h2>
<p>Altura: 40 cm<br>Material: Fibra de vidro, cerâmica<br>Cor: Castanho<br>Variantes: 1</p>
<p style=""text-align: center;""><br></p>",DSERS,,casa,"jardim, mais-vendidos",TRUE,Cor,verde,,,,,,,,14:202888825#green A,0.0,shopify,0,continue,manual,79.90,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0906/6145/4119/files/S4a7512ebe6e14bacac05d8953805a312D.jpg?v=1731967443,1,|14:202888825#green A,FALSE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0906/6145/4119/files/S4a7512ebe6e14bacac05d8953805a312D.jpg?v=1731967443,kg,,,TRUE,,,TRUE,,,active
home-manual-lemon-squeezer-aluminum-alloy-hand-pressed-orange-fruit-juicer-portable-practical-kitchen-tools-mini-blender,Espremedor de Limão,"<h1 style=""text-align: center;""><span style=""color: #ffff00;"">Espremedor de Limão</span></h1>
<p style=""text-align: center;"">Espremedor de Limão de 21 cm da HIC. Fabricado em aço inoxidável de alta qualidade com um cabo resistente. Perfeito para espremer limões e obter sumo rapidamente. Possui um perfurador de limão para extrair mais sumo quando necessário, garantindo o sabor ideal. Fácil de limpar.</p>
<p style=""text-align: center;""><img height=""311"" width=""499"" src=""https://m.media-amazon.com/images/I/61xbUdZYohL._AC_SX679_.jpg""></p>
<h2 style=""text-align: left;"">Especificações:</h2>
<p>• Material: Aço Inoxidável<br>• Dimensões: 21 cm (diâmetro)<br>• Função: Espremedor de Limão<br>• Detalhes: Perfurador de Limão<br>• Instruções de uso: Lavar antes e depois de usar</p>
<p style=""text-align: center;""><br></p>",DSERS,,casa,"cozinha, mais-vendidos",TRUE,Title,Default Title,,,,,,,,20:06,0.0,shopify,0,continue,manual,99.90,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0906/6145/4119/files/S646d611fd73043c790f97436df9b0daeL.jpg?v=1731967440,1,,FALSE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0906/6145/4119/files/S899d6c794bfc43a7b8e6d8dba342ad2eQ.jpg?v=1731967440,kg,,,TRUE,,,TRUE,,,active
automatic-rolling-egg-box-multi-layer-rack-holder-for-fridge-fresh-keeping-box-egg-basket-storage-containers-kitchen-organizers,Organizador de Armazenamento de Ovos,"<h1 style=""text-align: center;""><span style=""color: #ffff00;"">Organizador de Armazenamento de Ovos</span></h1>
<p style=""text-align: center;"">Este é um organizador de armazenamento funcional que é muito conveniente. É uma unidade de armazenamento multinível e autorreutilizável. Está feito de plástico PP durável e transparente. Esta gaveta contém módulos deslizantes que permitem armazenar diferentes artigos.</p>
<p style=""text-align: center;""><img src=""https://m.media-amazon.com/images/I/61BwprzBG1L._AC_SY450_.jpg""></p>
<h2 style=""text-align: left;"">Especificações:</h2>
<p>Material: Plástico PP durável e transparente<br>Tamanho: 28.5 x 33.5 x 20 cm<br>Peso: 0.8 kg<br>Compartimentos: Módulos deslizantes<br>Asas laterais: Sim</p>
<p style=""text-align: center;""><br></p>",DSERS,,casa,"mais-vendidos, seu-lar",TRUE,Estilo,1,,,,,,,,14:200006151#1-layer,0.0,shopify,0,continue,manual,139.90,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0906/6145/4119/files/Sfcbbc964900b440399a058b4f7db3c3fG.jpg?v=1731967437,1,,FALSE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0906/6145/4119/files/S4ddf5a15be694175b2f0bf038d9dfdedX.jpg?v=1731967437,kg,,,TRUE,,,TRUE,,,active
kitchen-rotation-6kg-plastic-pet-rice-grain-dispenser-food-container-grain-bucket-storage-box-dispenser-housewarming-gift,Dispensador Rotativo,"<h1 class=""a-size-large a-spacing-none"" style=""text-align: center;""><span class=""a-size-medium product-title-word-break product-title-resize"" id=""productTitle"" style=""color: #ffff00;"">Dispensador Rotativo</span></h1>
<p style=""text-align: center;"">O Dispensador Rotativo com Armazenamento e Organização Doméstica da Pratic Plus é uma solução inteligente para organizar espaços em casa, além de ser excelente para manter o que mais precisa à mão. O item possui 6 compartimentos individuais, cada um projetado para garantir que você possa armazenar e organizar itens de forma eficiente e prática.</p>
<p style=""text-align: center;""><span data-mce-fragment=""1"" data-offset-key=""443fa-286-0""><img height=""577"" width=""500"" src=""https://m.media-amazon.com/images/I/71WAjl-i5JL._AC_SX679_.jpg""></span></p>
<p style=""text-align: center;"">Feito de acrílico, o Dispensador Pratic Plus possui um assento interno removível, personalizável para que você possa colocar etiquetas simples e ter acesso direto ao produto desejado. Design compacto e moderno, ideal para economizar espaço. Para fixação, os produtos vêm com 4 almofadas antiderrapantes.</p>
<p style=""text-align: center;""><span data-mce-fragment=""1"" data-offset-key=""443fa-409-0""><img height=""531"" width=""500"" src=""https://m.media-amazon.com/images/I/61seIRvuKNL._AC_SX679_.jpg""></span></p>
<h2 style=""text-align: left;""><span data-mce-fragment=""1"" data-offset-key=""443fa-409-0"">Especificações:</span></h2>
<p><span data-mce-fragment=""1"" data-offset-key=""443fa-409-0"">• Material: Acrílico<br>• Cor: Transparente<br>• Tipo de produto: Rotação com armazenamento e organização doméstica<br>• Número de compartimentos: 6<br>• Assento interno removível: Sim<br>• Fixação: 4 almofadas antiderrapantes<br>• Design moderno e compacto: Sim</span></p>
<p style=""text-align: center;""><br></p>",DSERS,,casa,"mais-vendidos, seu-lar",TRUE,Cor,branco,,,,,,,,14:29,0.0,shopify,0,continue,manual,409.90,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0906/6145/4119/files/Sf34d3f756b4a47f4a81343a14a16e3d4x.jpg?v=1731967433,1,,FALSE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0906/6145/4119/files/S2ae9de1d6c7e4943be2656d982b9f4b3u.jpg?v=1731967433,kg,,,TRUE,,,TRUE,,,active
kitchen-shelf-wall-mounted-spice-storage-racks-punch-free-kitchen-knife-holder-wall-season-bottle-chopstick-tube-shelf-organizer,Organizador de Especiarias,"<h1 class=""a-size-large a-spacing-none"" style=""text-align: center;""><span class=""a-size-medium product-title-word-break product-title-resize"" id=""productTitle"" style=""color: #ffff00;"">Organizador de Especiarias</span></h1>
<p style=""text-align: center;""><span style=""color: #ffff00;"" class=""a-size-medium product-title-word-break product-title-resize"" data-mce-style=""color: #ffff00;""> <span style=""color: #000000;""> Este organizador de especiarias é uma ótima maneira de manter as especiarias organizadas e acessíveis. Ele vem com três unidades de prateleiras montadas numa única placa e pode ser facilmente pendurado numa porta, tornando-o prático. A construção robusta pode suportar até o peso máximo recomendado para uso doméstico. </span> </span></p>
<p style=""text-align: center;""><span style=""color: #ffff00;"" class=""a-size-medium product-title-word-break product-title-resize"" data-mce-style=""color: #ffff00;""><span style=""color: #000000;""><img src=""https://m.media-amazon.com/images/I/71h8CQ8iMwL._AC_SY450_.jpg""></span></span></p>
<h2 style=""text-align: left;""><span style=""color: #ffff00;"" class=""a-size-medium product-title-word-break product-title-resize"" data-mce-style=""color: #ffff00;""><span style=""color: #000000;"">Especificações:</span></span></h2>
<p><span style=""color: #ffff00;"" class=""a-size-medium product-title-word-break product-title-resize"" data-mce-style=""color: #ffff00;""><span style=""color: #000000;"">• Material: Aço Inoxidável<br>• Cor: Prateado<br>• Dimensões: 12 x 8 cm (C x A)<br>• Capacidade: 21 especiarias<br>• Instalação: Pendurado ou montado na parede<br>• Facilidade de Limpeza: Sim</span></span></p>
<p style=""text-align: center;""><br></p>",DSERS,,casa,"cozinha, mais-vendidos",TRUE,Tamanho,40CM-Monocular,,,,,,,,14:200006151#40CM-Monocular,0.0,shopify,0,continue,manual,269.90,339.90,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0906/6145/4119/files/Scd1b8262afe642d09bba4a25dd3e9fedF.jpg?v=1731967428,1,,FALSE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0906/6145/4119/files/Sb9aec10bf9df4e7b943a566fea033583S.jpg?v=1731967428,kg,,,TRUE,,,TRUE,,,active
electric-kitchen-food-chopper-mini-garlic-masher-crusher-usb-portable-meat-grinder-vegetable-chopper-for-kitchen-gadgets,Triturador de Alho,"<h1 style=""text-align: center;"" class=""ui-pdp-title""><span style=""color: #ffff00;"">Triturador de Alho</span></h1>
<p style=""text-align: center;"">O Triturador de Alho Elétrico Doméstico da PHYLIS foi concebido para facilitar a vida diária dos entusiastas da culinária. A sua base em aço inoxidável e cabeça rotativa proporcionam maior durabilidade. Basta inserir os ingredientes e ele faz o trabalho por si!</p>
<p style=""text-align: center;""><span data-offset-key=""4sep1-195-0"" data-mce-fragment=""1""><img src=""https://http2.mlstatic.com/D_NQ_NP_851623-MLB47176072230_082021-O.webp""></span></p>
<p style=""text-align: center;"">O seu sistema também possui ventosas para a mesa. O seu design em forma de cone pode ser ajustado de acordo com a textura desejada. Prático e durável, pode ser lavado na máquina de lavar louça.</p>
<p style=""text-align: center;""><span data-offset-key=""4sep1-301-0"" data-mce-fragment=""1""><img src=""https://http2.mlstatic.com/D_NQ_NP_952637-MLB47176072229_082021-O.webp""></span></p>
<h2 style=""text-align: left;""><span data-offset-key=""4sep1-301-0"" data-mce-fragment=""1"">Especificações:</span></h2>
<p><span data-offset-key=""4sep1-301-0"" data-mce-fragment=""1"">| Marca | Phyllis |<br>| Material | Aço Inoxidável |<br>| Dimensões | 11x7x17 cm |<br>| Ventosas | Sim |<br>| Apto para Máquina de Lavar Louça | Sim |<br>| O Cone Aumenta a Potência | Sim |</span></p>
<p style=""text-align: center;""><br></p>",DSERS,,casa,"cozinha, mais-vendidos",TRUE,Cor,250ml branco,,,,,,,,14:200006151#250ml white,0.0,shopify,0,continue,manual,179.90,249.90,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0906/6145/4119/files/S8779b66d06e74ac09469781899af2b2cm.jpg?v=1731967424,1,,FALSE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0906/6145/4119/files/Sdf048031be2c4324b7ef18b5e589d736B.jpg?v=1731967424,kg,,,TRUE,,,TRUE,,,active
findking-peeler-multifunctional-stainless-steel-super-sharp-dual-julienne-rotating-potato-fruit-vegetable-peeler-kitchen-tool,Descascador de Legumes,"<h1 style=""text-align: center;""><span style=""color: #ffff00;"">Descascador de Legumes</span></h1>
<p style=""text-align: center;"">Este descascador de legumes em aço inoxidável é uma ferramenta multiusos com cabos autolimpantes e dentes que facilitam a descascagem rápida e simples, preservando a qualidade e os nutrientes do fruto. É ideal para uso industrial, com cabos ergonómicos para fácil manuseio.</p>
<p style=""text-align: center;""><img src=""https://m.media-amazon.com/images/I/71SXfoTX+ZL._AC_SX679_.jpg"" width=""500"" height=""500""></p>
<h2 style=""text-align: left;"">Especificações:</h2>
<p>Material: Aço Inoxidável<br>Altura: 3.2 cm<br>Largura: 10 cm<br>Comprimento: 16 cm<br>Peso: 301 g<br>Características: Cabo ergonómico, Sistema de garra para abrir e remover cascas.</p>
<p style=""text-align: center;""><br></p>",DSERS,,casa,"cozinha, mais-vendidos",TRUE,Title,Default Title,,,,,,,,14:200006151#Peeler,0.0,shopify,0,continue,manual,79.90,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0906/6145/4119/files/S30cc6839e4d6428fb1563f43974f53f4d.jpg?v=1731967421,1,|14:200006151#Peeler,FALSE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0906/6145/4119/files/S30cc6839e4d6428fb1563f43974f53f4d.jpg?v=1731967421,kg,,,TRUE,,,TRUE,,,active
